,Date,Title,Artist,Image,PeakPos,LastPos,Weeks,Rank,IsNew
0,2011-06-07,Rolling In The Deep,Adele,,1,1,21,1,False
1,2011-06-07,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",,2,3,9,2,False
2,2011-06-07,E.T.,Katy Perry Featuring Kanye West,,1,2,16,3,False
3,2011-06-07,On The Floor,Jennifer Lopez Featuring Pitbull,,3,5,14,4,False
4,2011-06-07,Just Can't Get Enough,The Black Eyed Peas,,3,4,15,5,False
5,2011-06-07,The Lazy Song,Bruno Mars,,5,6,14,6,False
6,2011-06-07,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,,3,7,13,7,False
7,2011-06-07,The Edge Of Glory,Lady Gaga,,3,19,3,8,False
8,2011-06-07,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,,8,8,10,9,False
9,2011-06-07,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",,10,78,2,10,False
10,2011-06-07,I Love You This Big,Scotty McCreery,,11,0,1,11,True
11,2011-06-07,The Show Goes On,Lupe Fiasco,,9,9,22,12,False
12,2011-06-07,Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,,6,10,17,13,False
13,2011-06-07,Super Bass,Nicki Minaj,,14,15,5,14,False
14,2011-06-07,Roll Up,Wiz Khalifa,,13,13,16,15,False
15,2011-06-07,S&M,Rihanna Featuring Britney Spears,,1,14,20,16,False
16,2011-06-07,Down On Me,Jeremih Featuring 50 Cent,,4,11,29,17,False
17,2011-06-07,Don't Wanna Go Home,Jason Derulo,,18,92,2,18,False
18,2011-06-07,Blow,Ke$ha,,7,18,19,19,False
19,2011-06-07,Like My Mother Does,Lauren Alaina,,20,0,1,20,True
20,2011-06-07,F**k You! (Forget You),CeeLo Green,,2,17,40,21,False
21,2011-06-07,Written In The Stars,Tinie Tempah Featuring Eric Turner,,12,16,15,22,False
22,2011-06-07,Good Life,OneRepublic,,23,28,9,23,False
23,2011-06-07,Honey Bee,Blake Shelton,,13,23,8,24,False
24,2011-06-07,Motivation,Kelly Rowland Featuring Lil Wayne,,21,21,7,25,False
25,2011-06-07,Just A Kiss,Lady Antebellum,,7,22,4,26,False
26,2011-06-07,Dirt Road Anthem,Jason Aldean,,27,29,8,27,False
27,2011-06-07,F**kin' Perfect,P!nk,,2,25,22,28,False
28,2011-06-07,Run The World (Girls),Beyonce,,29,50,6,29,False
29,2011-06-07,For The First Time,The Script,,23,26,22,30,False
30,2011-06-07,I Won't Let Go,Rascal Flatts,,31,33,18,31,False
31,2011-06-07,All Of The Lights,Kanye West,,18,27,22,32,False
32,2011-06-07,Light Up The World,Glee Cast,,33,0,1,33,True
33,2011-06-07,Backseat,New Boyz Featuring The Cataracs & Dev,,26,30,15,34,False
34,2011-06-07,Who Says,Selena Gomez & The Scene,,24,35,11,35,False
35,2011-06-07,You And I,Lady Gaga,,36,0,1,36,True
36,2011-06-07,Firework,Katy Perry,,1,32,32,37,False
37,2011-06-07,Price Tag,Jessie J Featuring B.o.B,,23,31,17,38,False
38,2011-06-07,Mean,Taylor Swift,,11,34,11,39,False
39,2011-06-07,Pretending,Glee Cast,,40,0,1,40,True
40,2011-06-07,Tonight Tonight,Hot Chelle Rae,,41,45,7,41,False
41,2011-06-07,Born This Way,Lady Gaga,,1,24,16,42,False
42,2011-06-07,Old Alabama,Brad Paisley Featuring Alabama,,38,38,8,43,False
43,2011-06-07,Sure Thing,Miguel,,36,36,12,44,False
44,2011-06-07,Knee Deep,Zac Brown Band Featuring Jimmy Buffett,,45,55,3,45,False
45,2011-06-07,Country Girl (Shake It For Me),Luke Bryan,,22,44,6,46,False
46,2011-06-07,She Ain't You,Chris Brown,,43,43,7,47,False
47,2011-06-07,Just The Way You Are,Bruno Mars,,1,37,45,48,False
48,2011-06-07,Racks,YC Featuring Future,,42,42,9,49,False
49,2011-06-07,Grenade,Bruno Mars,,1,39,35,50,False
50,,Dirty Dancer,Enrique Iglesias With Usher Featuring Lil Wayne,,18,20,3,51,False
51,,Tomorrow,Chris Young,,48,48,12,52,False
52,,My Last,Big Sean Featuring Chris Brown,,46,46,10,53,False
53,,Hello,Martin Solveig & Dragonette,,52,52,8,54,False
54,,You Lie,The Band Perry,,52,53,13,55,False
55,,Without You,Keith Urban,,54,54,12,56,False
56,,1+1,Beyonce,,57,0,1,57,True
57,,For Good,Glee Cast,,58,0,1,58,True
58,,I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,,4,40,17,59,False
59,,Heart Like Mine,Miranda Lambert,,44,56,16,60,False
60,,Best Love Song,T-Pain Featuring Chris Brown,,33,62,10,61,False
61,,If Heaven Wasn't So Far Away,Justin Moore,,62,63,10,62,False
62,,Hustle Hard,Ace Hood,,60,60,8,63,False
63,,John,Lil Wayne Featuring Rick Ross,,22,58,10,64,False
64,,Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,,14,61,4,65,False
65,,California King Bed,Rihanna,,66,80,2,66,False
66,,Homeboy,Eric Church,,66,66,11,67,False
67,,Bleed Red,Ronnie Dunn,,62,65,16,68,False
68,,How To Love,Lil Wayne,,69,0,1,69,True
69,,Bow Chicka Wow Wow,Mike Posner Featuring Lil Wayne,,30,51,14,70,False
70,,Am I The Only One,Dierks Bentley,,68,68,4,71,False
71,,Never Gonna Leave This Bed,Maroon 5,,69,69,5,72,False
72,,Barefoot Blue Jean Night,Jake Owen,,73,75,5,73,False
73,,Rise Above 1,Reeve Carney Featuring Bono & The Edge,,74,0,1,74,True
74,,What The Hell,Avril Lavigne,,11,64,20,75,False
75,,Colder Weather,Zac Brown Band,,29,67,19,76,False
76,,The Story Of Us,Taylor Swift,,41,88,4,77,False
77,,Pumped Up Kicks,Foster The People,,73,73,5,78,False
78,,Marry The Night,Lady Gaga,,79,0,1,79,True
79,,Donald Trump,Mac Miller,,80,0,1,80,True
80,,"I Love New York / New York, New York",Glee Cast,,81,0,1,81,True
81,,Country Song,Seether,,72,72,11,82,False
82,,Somewhere Else,Toby Keith,,83,84,6,83,False
83,,Did It On'em,Nicki Minaj,,49,71,13,84,False
84,,Far Away,Marsha Ambrosius,,74,74,11,85,False
85,,Crazy Girl,Eli Young Band,,59,81,12,86,False
86,,The Cave,Mumford & Sons,,27,76,17,87,False
87,,I Smile,Kirk Franklin,,85,85,10,88,False
88,,Ballin',Young Jeezy Featuring Lil Wayne,,57,57,2,89,False
89,,Live A Little,Kenny Chesney,,61,83,12,90,False
90,,(It) Feels So Good,Steven Tyler,,35,70,3,91,False
91,,You And Tequila,Kenny Chesney Featuring Grace Potter,,92,0,1,92,True
92,,As Long As You're There,Glee Cast,,93,0,1,93,True
93,,Man Down,Rihanna,,94,0,1,94,True
94,,I Do,Colbie Caillat,,23,97,9,95,False
95,,Danza Kuduro,Don Omar & Lucenzo,,82,87,4,96,False
96,,Right There,Nicole Scherzinger Featuring 50 Cent,,77,77,2,97,False
97,,Out Of My Head,Lupe Fiasco Featuring Trey Songz,,98,0,1,98,True
98,,Sing,My Chemical Romance,,58,89,16,99,False
99,,Rope,Foo Fighters,,68,93,13,100,False
100,2011-06-14,Rolling In The Deep,Adele,,1,1,22,1,False
101,2011-06-14,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",,2,2,10,2,False
102,2011-06-14,E.T.,Katy Perry Featuring Kanye West,,1,3,17,3,False
103,2011-06-14,The Lazy Song,Bruno Mars,,4,6,15,4,False
104,2011-06-14,On The Floor,Jennifer Lopez Featuring Pitbull,,3,4,15,5,False
105,2011-06-14,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,,6,9,11,6,False
106,2011-06-14,The Edge Of Glory,Lady Gaga,,3,8,4,7,False
107,2011-06-14,Just Can't Get Enough,The Black Eyed Peas,,3,5,16,8,False
108,2011-06-14,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,,3,7,14,9,False
109,2011-06-14,The Show Goes On,Lupe Fiasco,,9,12,23,10,False
110,2011-06-14,Super Bass,Nicki Minaj,,11,14,6,11,False
111,2011-06-14,How To Love,Lil Wayne,,12,69,2,12,False
112,2011-06-14,Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,,6,13,18,13,False
113,2011-06-14,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",,10,10,3,14,False
114,2011-06-14,Roll Up,Wiz Khalifa,,13,15,17,15,False
115,2011-06-14,Good Life,OneRepublic,,16,23,10,16,False
116,2011-06-14,Don't Wanna Go Home,Jason Derulo,,17,18,3,17,False
117,2011-06-14,Down On Me,Jeremih Featuring 50 Cent,,4,17,30,18,False
118,2011-06-14,Honey Bee,Blake Shelton,,13,24,9,19,False
119,2011-06-14,Blow,Ke$ha,,7,19,20,20,False
120,2011-06-14,S&M,Rihanna Featuring Britney Spears,,1,16,21,21,False
121,2011-06-14,F**k You! (Forget You),CeeLo Green,,2,21,41,22,False
122,2011-06-14,Dirt Road Anthem,Jason Aldean,,23,27,9,23,False
123,2011-06-14,Written In The Stars,Tinie Tempah Featuring Eric Turner,,12,22,16,24,False
124,2011-06-14,Motivation,Kelly Rowland Featuring Lil Wayne,,21,25,8,25,False
125,2011-06-14,Just A Kiss,Lady Antebellum,,7,26,5,26,False
126,2011-06-14,Tonight Tonight,Hot Chelle Rae,,27,41,8,27,False
127,2011-06-14,F**kin' Perfect,P!nk,,2,28,23,28,False
128,2011-06-14,Every Teardrop Is A Waterfall,Coldplay,,29,0,1,29,True
129,2011-06-14,For The First Time,The Script,,23,30,23,30,False
130,2011-06-14,Who Says,Selena Gomez & The Scene,,24,35,12,31,False
131,2011-06-14,All Of The Lights,Kanye West,,18,32,23,32,False
132,2011-06-14,Mean,Taylor Swift,,11,39,12,33,False
133,2011-06-14,Price Tag,Jessie J Featuring B.o.B,,23,38,18,34,False
134,2011-06-14,I Love You This Big,Scotty McCreery,,11,11,2,35,False
135,2011-06-14,Firework,Katy Perry,,1,37,33,36,False
136,2011-06-14,Born This Way,Lady Gaga,,1,42,17,37,False
137,2011-06-14,Knee Deep,Zac Brown Band Featuring Jimmy Buffett,,38,45,4,38,False
138,2011-06-14,Sure Thing,Miguel,,36,44,13,39,False
139,2011-06-14,She Ain't You,Chris Brown,,40,47,8,40,False
140,2011-06-14,Country Girl (Shake It For Me),Luke Bryan,,22,46,7,41,False
141,2011-06-14,Backseat,New Boyz Featuring The Cataracs & Dev,,26,34,16,42,False
142,2011-06-14,My Last,Big Sean Featuring Chris Brown,,43,53,11,43,False
143,2011-06-14,Just The Way You Are,Bruno Mars,,1,48,46,44,False
144,2011-06-14,Dirty Dancer,Enrique Iglesias With Usher Featuring Lil Wayne,,18,51,4,45,False
145,2011-06-14,Hello,Martin Solveig & Dragonette,,46,54,9,46,False
146,2011-06-14,Tomorrow,Chris Young,,47,52,13,47,False
147,2011-06-14,I Won't Let Go,Rascal Flatts,,31,31,19,48,False
148,2011-06-14,Old Alabama,Brad Paisley Featuring Alabama,,38,43,9,49,False
149,2011-06-14,Grenade,Bruno Mars,,1,50,36,50,False
150,,You Lie,The Band Perry,,51,55,14,51,False
151,,Without You,Keith Urban,,52,56,13,52,False
152,,Racks,YC Featuring Future,,42,49,10,53,False
153,,Best Love Song,T-Pain Featuring Chris Brown,,33,61,11,54,False
154,,Run The World (Girls),Beyonce,,29,29,7,55,False
155,,If Heaven Wasn't So Far Away,Justin Moore,,56,62,11,56,False
156,,I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,,4,59,18,57,False
157,,Heart Like Mine,Miranda Lambert,,44,60,17,58,False
158,,International Love,Pitbull Featuring Chris Brown,,59,0,1,59,True
159,,Like My Mother Does,Lauren Alaina,,20,20,2,60,False
160,,Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,,14,65,5,61,False
161,,Barefoot Blue Jean Night,Jake Owen,,62,73,6,62,False
162,,Last Friday Night (T.G.I.F.),Katy Perry,,63,0,2,63,False
163,,Homeboy,Eric Church,,64,67,12,64,False
164,,California King Bed,Rihanna,,65,66,3,65,False
165,,John,Lil Wayne Featuring Rick Ross,,22,64,11,66,False
166,,Am I The Only One,Dierks Bentley,,67,71,5,67,False
167,,Man Down,Rihanna,,68,94,2,68,False
168,,Bleed Red,Ronnie Dunn,,62,68,17,69,False
169,,Never Gonna Leave This Bed,Maroon 5,,69,72,6,70,False
170,,You And Tequila,Kenny Chesney Featuring Grace Potter,,71,92,2,71,False
171,,The Story Of Us,Taylor Swift,,41,77,5,72,False
172,,Hustle Hard,Ace Hood,,60,63,9,73,False
173,,Pumped Up Kicks,Foster The People,,73,78,6,74,False
174,,Far Away,Marsha Ambrosius,,74,85,12,75,False
175,,Crazy Girl,Eli Young Band,,59,86,13,76,False
176,,Colder Weather,Zac Brown Band,,29,76,20,77,False
177,,Judas,Lady Gaga,,10,0,7,78,False
178,,Donald Trump,Mac Miller,,79,80,2,79,False
179,,Somewhere Else,Toby Keith,,80,83,7,80,False
180,,Country Song,Seether,,72,82,12,81,False
181,,Bow Chicka Wow Wow,Mike Posner Featuring Lil Wayne,,30,70,15,82,False
182,,The Cave,Mumford & Sons,,27,87,18,83,False
183,,Best Thing I Never Had,Beyonce,,84,0,1,84,True
184,,Did It On'em,Nicki Minaj,,49,84,14,85,False
185,,Iridescent,Linkin Park,,86,0,1,86,True
186,,Out Of My Head,Lupe Fiasco Featuring Trey Songz,,87,98,2,87,False
187,,I Smile,Kirk Franklin,,85,88,11,88,False
188,,1+1,Beyonce,,57,57,2,89,False
189,,Unusual,Trey Songz Featuring Drake,,90,0,1,90,True
190,,Right There,Nicole Scherzinger Featuring 50 Cent,,77,97,3,91,False
191,,Take A Back Road,Rodney Atkins,,92,0,1,92,True
192,,Best Friend's Brother,Victorious Cast Featuring Victoria Justice,,93,0,1,93,True
193,,Keep Your Head Up,Andy Grammer,,94,0,1,94,True
194,,Danza Kuduro,Don Omar & Lucenzo,,82,96,5,95,False
195,,I'm Into You,Jennifer Lopez Featuring Lil Wayne,,72,0,3,96,False
196,,Cat Daddy,Rej3ctz,,97,0,1,97,True
197,,Just Fishin',Trace Adkins,,98,0,1,98,True
198,,Sing,My Chemical Romance,,58,99,17,99,False
199,,(It) Feels So Good,Steven Tyler,,35,91,4,100,False
200,2011-06-21,Rolling In The Deep,Adele,,1,1,23,1,False
201,2011-06-21,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",,2,2,11,2,False
202,2011-06-21,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,,3,6,12,3,False
203,2011-06-21,E.T.,Katy Perry Featuring Kanye West,,1,3,18,4,False
204,2011-06-21,The Lazy Song,Bruno Mars,,4,4,16,5,False
205,2011-06-21,The Edge Of Glory,Lady Gaga,,3,7,5,6,False
206,2011-06-21,On The Floor,Jennifer Lopez Featuring Pitbull,,3,5,16,7,False
207,2011-06-21,Just Can't Get Enough,The Black Eyed Peas,,3,8,17,8,False
208,2011-06-21,Dirt Road Anthem,Jason Aldean,,9,23,10,9,False
209,2011-06-21,Super Bass,Nicki Minaj,,10,11,7,10,False
210,2011-06-21,The Show Goes On,Lupe Fiasco,,9,10,24,11,False
211,2011-06-21,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,,3,9,15,12,False
212,2011-06-21,How To Love,Lil Wayne,,12,12,3,13,False
213,2011-06-21,Every Teardrop Is A Waterfall,Coldplay,,14,29,2,14,False
214,2011-06-21,Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,,6,13,19,15,False
215,2011-06-21,Roll Up,Wiz Khalifa,,13,15,18,16,False
216,2011-06-21,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",,10,14,4,17,False
217,2011-06-21,Don't Wanna Go Home,Jason Derulo,,17,17,4,18,False
218,2011-06-21,Blow,Ke$ha,,7,20,21,19,False
219,2011-06-21,Good Life,OneRepublic,,16,16,11,20,False
220,2011-06-21,Honey Bee,Blake Shelton,,13,19,10,21,False
221,2011-06-21,Tonight Tonight,Hot Chelle Rae,,22,27,9,22,False
222,2011-06-21,Motivation,Kelly Rowland Featuring Lil Wayne,,21,25,9,23,False
223,2011-06-21,Just A Kiss,Lady Antebellum,,7,26,6,24,False
224,2011-06-21,Down On Me,Jeremih Featuring 50 Cent,,4,18,31,25,False
225,2011-06-21,F**k You! (Forget You),CeeLo Green,,2,22,42,26,False
226,2011-06-21,Who Says,Selena Gomez & The Scene,,24,31,13,27,False
227,2011-06-21,Country Girl (Shake It For Me),Luke Bryan,,22,41,8,28,False
228,2011-06-21,Knee Deep,Zac Brown Band Featuring Jimmy Buffett,,29,38,5,29,False
229,2011-06-21,S&M,Rihanna Featuring Britney Spears,,1,21,22,30,False
230,2011-06-21,Last Friday Night (T.G.I.F.),Katy Perry,,31,63,3,31,False
231,2011-06-21,Written In The Stars,Tinie Tempah Featuring Eric Turner,,12,24,17,32,False
232,2011-06-21,F**kin' Perfect,P!nk,,2,28,24,33,False
233,2011-06-21,Price Tag,Jessie J Featuring B.o.B,,23,34,19,34,False
234,2011-06-21,For The First Time,The Script,,23,30,24,35,False
235,2011-06-21,Monster,Paramore,,36,0,1,36,True
236,2011-06-21,Mean,Taylor Swift,,11,33,13,37,False
237,2011-06-21,All Of The Lights,Kanye West,,18,32,24,38,False
238,2011-06-21,She Ain't You,Chris Brown,,39,40,9,39,False
239,2011-06-21,Firework,Katy Perry,,1,36,34,40,False
240,2011-06-21,Sure Thing,Miguel,,36,39,14,41,False
241,2011-06-21,You Lie,The Band Perry,,42,51,15,42,False
242,2011-06-21,My Last,Big Sean Featuring Chris Brown,,43,43,12,43,False
243,2011-06-21,Just The Way You Are,Bruno Mars,,1,44,47,44,False
244,2011-06-21,Tomorrow,Chris Young,,45,47,14,45,False
245,2011-06-21,If I Die Young,The Band Perry,,19,0,29,46,False
246,2011-06-21,Dirty Dancer,Enrique Iglesias With Usher Featuring Lil Wayne,,18,45,5,47,False
247,2011-06-21,Hello,Martin Solveig & Dragonette,,46,46,10,48,False
248,2011-06-21,Born This Way,Lady Gaga,,1,37,18,49,False
249,2011-06-21,Backseat,New Boyz Featuring The Cataracs & Dev,,26,42,17,50,False
250,,Barefoot Blue Jean Night,Jake Owen,,51,62,7,51,False
251,,Best Love Song,T-Pain Featuring Chris Brown,,33,54,12,52,False
252,,Old Alabama,Brad Paisley Featuring Alabama,,38,49,10,53,False
253,,Without You,Keith Urban,,52,52,14,54,False
254,,If Heaven Wasn't So Far Away,Justin Moore,,55,56,12,55,False
255,,I Won't Let Go,Rascal Flatts,,31,48,20,56,False
256,,You And Tequila,Kenny Chesney Featuring Grace Potter,,57,71,3,57,False
257,,Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,,14,61,6,58,False
258,,Remind Me,Brad Paisley Duet With Carrie Underwood,,59,0,1,59,True
259,,California King Bed,Rihanna,,60,65,4,60,False
260,,Racks,YC Featuring Future,,42,53,11,61,False
261,,Homeboy,Eric Church,,62,64,13,62,False
262,,Man Down,Rihanna,,63,68,3,63,False
263,,Run The World (Girls),Beyonce,,29,55,8,64,False
264,,Never Gonna Leave This Bed,Maroon 5,,65,70,7,65,False
265,,The Story Of Us,Taylor Swift,,41,72,6,66,False
266,,Am I The Only One,Dierks Bentley,,67,67,6,67,False
267,,I Love You This Big,Scotty McCreery,,11,35,3,68,False
268,,Crazy Girl,Eli Young Band,,59,76,14,69,False
269,,Out Of My Head,Lupe Fiasco Featuring Trey Songz,,70,87,3,70,False
270,,I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,,4,57,19,71,False
271,,Pumped Up Kicks,Foster The People,,72,74,7,72,False
272,,Pause,Pitbull,,73,0,1,73,True
273,,Bleed Red,Ronnie Dunn,,62,69,18,74,False
274,,Best Thing I Never Had,Beyonce,,75,84,2,75,False
275,,John,Lil Wayne Featuring Rick Ross,,22,66,12,76,False
276,,Heart Like Mine,Miranda Lambert,,44,58,18,77,False
277,,Heartless,Dia Frampton,,78,0,1,78,True
278,,Hustle Hard,Ace Hood,,60,73,10,79,False
279,,Right There,Nicole Scherzinger Featuring 50 Cent,,77,91,4,80,False
280,,Country Song,Seether,,72,81,13,81,False
281,,Far Away,Marsha Ambrosius,,74,75,13,82,False
282,,Take A Back Road,Rodney Atkins,,83,92,2,83,False
283,,The Cave,Mumford & Sons,,27,83,19,84,False
284,,Keep Your Head Up,Andy Grammer,,85,94,2,85,False
285,,Best Friend's Brother,Victorious Cast Featuring Victoria Justice,,86,93,2,86,False
286,,Unusual,Trey Songz Featuring Drake,,87,90,2,87,False
287,,I'm Into You,Jennifer Lopez Featuring Lil Wayne,,72,96,4,88,False
288,,Just Fishin',Trace Adkins,,89,98,2,89,False
289,,I Smile,Kirk Franklin,,85,88,12,90,False
290,,Somewhere Else,Toby Keith,,80,80,8,91,False
291,,Judas,Lady Gaga,,10,78,8,92,False
292,,Bow Chicka Wow Wow,Mike Posner Featuring Lil Wayne,,30,82,16,93,False
293,,Bang Bang Bang,Selena Gomez & The Scene,,94,0,1,94,True
294,,Made In America,Toby Keith,,95,0,1,95,True
295,,Not Over You,Gavin DeGraw,,96,0,1,96,True
296,,You,Romeo Santos,,97,0,1,97,True
297,,Did It On'em,Nicki Minaj,,49,85,15,98,False
298,,Donald Trump,Mac Miller,,79,79,3,99,False
299,,Teenage Daughters,Martina McBride,,100,0,1,100,True
300,2011-06-28,Rolling In The Deep,Adele,,1,1,24,1,False
301,2011-06-28,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",,2,2,12,2,False
302,2011-06-28,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,,3,3,13,3,False
303,2011-06-28,Last Friday Night (T.G.I.F.),Katy Perry,,4,31,4,4,False
304,2011-06-28,E.T.,Katy Perry Featuring Kanye West,,1,4,19,5,False
305,2011-06-28,The Edge Of Glory,Lady Gaga,,3,6,6,6,False
306,2011-06-28,Dirt Road Anthem,Jason Aldean,,7,9,11,7,False
307,2011-06-28,Super Bass,Nicki Minaj,,8,10,8,8,False
308,2011-06-28,The Lazy Song,Bruno Mars,,4,5,17,9,False
309,2011-06-28,The Show Goes On,Lupe Fiasco,,9,11,25,10,False
310,2011-06-28,Just Can't Get Enough,The Black Eyed Peas,,3,8,18,11,False
311,2011-06-28,On The Floor,Jennifer Lopez Featuring Pitbull,,3,7,17,12,False
312,2011-06-28,How To Love,Lil Wayne,,12,13,4,13,False
313,2011-06-28,Don't Wanna Go Home,Jason Derulo,,14,18,5,14,False
314,2011-06-28,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,,3,12,16,15,False
315,2011-06-28,Lighters,Bad Meets Evil Featuring Bruno Mars,,16,0,1,16,True
316,2011-06-28,Good Life,OneRepublic,,16,20,12,17,False
317,2011-06-28,Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,,6,15,20,18,False
318,2011-06-28,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",,10,17,5,19,False
319,2011-06-28,Tonight Tonight,Hot Chelle Rae,,20,22,10,20,False
320,2011-06-28,Honey Bee,Blake Shelton,,13,21,11,21,False
321,2011-06-28,Who Says,Selena Gomez & The Scene,,22,27,14,22,False
322,2011-06-28,Roll Up,Wiz Khalifa,,13,16,19,23,False
323,2011-06-28,Motivation,Kelly Rowland Featuring Lil Wayne,,21,23,10,24,False
324,2011-06-28,Blow,Ke$ha,,7,19,22,25,False
325,2011-06-28,Just A Kiss,Lady Antebellum,,7,24,7,26,False
326,2011-06-28,Knee Deep,Zac Brown Band Featuring Jimmy Buffett,,27,29,6,27,False
327,2011-06-28,Country Girl (Shake It For Me),Luke Bryan,,22,28,9,28,False
328,2011-06-28,F**k You! (Forget You),CeeLo Green,,2,26,43,29,False
329,2011-06-28,Down On Me,Jeremih Featuring 50 Cent,,4,25,32,30,False
330,2011-06-28,Mean,Taylor Swift,,11,37,14,31,False
331,2011-06-28,Remind Me,Brad Paisley Duet With Carrie Underwood,,32,59,2,32,False
332,2011-06-28,She Ain't You,Chris Brown,,33,39,10,33,False
333,2011-06-28,My Last,Big Sean Featuring Chris Brown,,34,43,13,34,False
334,2011-06-28,S&M,Rihanna Featuring Britney Spears,,1,30,23,35,False
335,2011-06-28,If I Die Young,The Band Perry,,19,46,30,36,False
336,2011-06-28,F**kin' Perfect,P!nk,,2,33,25,37,False
337,2011-06-28,For The First Time,The Script,,23,35,25,38,False
338,2011-06-28,Written In The Stars,Tinie Tempah Featuring Eric Turner,,12,32,18,39,False
339,2011-06-28,Firework,Katy Perry,,1,40,35,40,False
340,2011-06-28,Dirty Dancer,Enrique Iglesias With Usher Featuring Lil Wayne,,18,47,6,41,False
341,2011-06-28,You Lie,The Band Perry,,42,42,16,42,False
342,2011-06-28,Price Tag,Jessie J Featuring B.o.B,,23,34,20,43,False
343,2011-06-28,Sure Thing,Miguel,,36,41,15,44,False
344,2011-06-28,Tomorrow,Chris Young,,45,45,15,45,False
345,2011-06-28,Hello,Martin Solveig & Dragonette,,46,48,11,46,False
346,2011-06-28,All Of The Lights,Kanye West,,18,38,25,47,False
347,2011-06-28,Just The Way You Are,Bruno Mars,,1,44,48,48,False
348,2011-06-28,Barefoot Blue Jean Night,Jake Owen,,49,51,8,49,False
349,2011-06-28,You And Tequila,Kenny Chesney Featuring Grace Potter,,50,57,4,50,False
350,,Best Love Song,T-Pain Featuring Chris Brown,,33,52,13,51,False
351,,Every Teardrop Is A Waterfall,Coldplay,,14,14,3,52,False
352,,California King Bed,Rihanna,,53,60,5,53,False
353,,Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,,14,58,7,54,False
354,,If Heaven Wasn't So Far Away,Justin Moore,,55,55,13,55,False
355,,Born This Way,Lady Gaga,,1,49,19,56,False
356,,Heartless,Dia Frampton,,57,78,2,57,False
357,,Old Alabama,Brad Paisley Featuring Alabama,,38,53,11,58,False
358,,Homeboy,Eric Church,,59,62,14,59,False
359,,Backseat,New Boyz Featuring The Cataracs & Dev,,26,50,18,60,False
360,,Man Down,Rihanna,,61,63,4,61,False
361,,Never Gonna Leave This Bed,Maroon 5,,62,65,8,62,False
362,,Without You,Keith Urban,,52,54,15,63,False
363,,Angel,Javier Colon,,64,0,1,64,True
364,,Crazy Girl,Eli Young Band,,59,69,15,65,False
365,,Today Is Your Day,Shania Twain,,66,0,1,66,True
366,,The Story Of Us,Taylor Swift,,41,66,7,67,False
367,,Am I The Only One,Dierks Bentley,,67,67,7,68,False
368,,Racks,YC Featuring Future,,42,61,12,69,False
369,,Pumped Up Kicks,Foster The People,,70,72,8,70,False
370,,Best Thing I Never Had,Beyonce,,71,75,3,71,False
371,,I Love You This Big,Scotty McCreery,,11,68,4,72,False
372,,Right There,Nicole Scherzinger Featuring 50 Cent,,73,80,5,73,False
373,,Out Of My Head,Lupe Fiasco Featuring Trey Songz,,70,70,4,74,False
374,,Rain Over Me,Pitbull Featuring Marc Anthony,,75,0,1,75,True
375,,Jolene,Vicci Martinez,,76,0,1,76,True
376,,Take A Back Road,Rodney Atkins,,77,83,3,77,False
377,,Run The World (Girls),Beyonce,,29,64,9,78,False
378,,John,Lil Wayne Featuring Rick Ross,,22,76,13,79,False
379,,I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,,4,71,20,80,False
380,,Keep Your Head Up,Andy Grammer,,81,85,3,81,False
381,,Unusual,Trey Songz Featuring Drake,,82,87,3,82,False
382,,Just Fishin',Trace Adkins,,83,89,3,83,False
383,,Far Away,Marsha Ambrosius,,74,82,14,84,False
384,,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,,85,0,1,85,True
385,,Hustle Hard,Ace Hood,,60,79,11,86,False
